merchant_id,declared_category,label,archetype,hard_negative,telemetry_visible,telemetry_score,vision_vertical,vision_confidence,vision_surface,injection_present,infra_linked,network_score,network_synchrony,voice_status,voice_consistent,contradictions,evidence_agreement,action_confidence,tier,dissenting_channels,second_channel,steps_used,stop_reason,investigation_cost_inr,daily_gmv_recent,triage_reasons,in_test_split,cost_analyst_cost,cost_false_hold_cost,cost_missed_abuse_cost,cost_total
MID101767,travel_agency,0,legit,festival_season,0,0.019686937279920172,,,,False,0,0.0,0.0,not_called,,0,0,NONE,0,,,0,not_triaged,0.0,774117.488,,True,0.0,0.0,0.0,0.0
MID102471,home_furnishing,0,legit,none,0,0.045601027832904185,,,,False,0,0.0,0.0,not_called,,0,0,NONE,0,,,0,not_triaged,0.0,18092.45333333333,,True,0.0,0.0,0.0,0.0
MID100521,digital_services,0,legit,none,0,0.0010990986533660372,,,,False,0,0.0,0.0,not_called,,0,0,NONE,0,,,0,not_triaged,0.0,51720.227333333336,,True,0.0,0.0,0.0,0.0
MID100649,electronics_retail,0,legit,festival_season,0,0.0056410330777312764,,,,False,0,0.0,0.0,not_called,,0,0,NONE,0,,,0,not_triaged,0.0,589749.2736666667,,True,0.0,0.0,0.0,0.0
MID100208,pharmacy,0,legit,shared_platform,0,0.001317299898996191,,,,False,0,0.0,0.0,not_called,,0,0,NONE,0,,,0,not_triaged,0.0,92946.93333333332,,False,0.0,0.0,0.0,0.0
MID102413,skill_gaming,0,legit,none,0,0.0019029802180231886,,,,False,0,0.0,0.0,not_called,,0,0,NONE,0,,,0,not_triaged,0.0,138860.81,,True,0.0,0.0,0.0,0.0
MID101432,skill_gaming,0,legit,none,0,0.008005291462313343,,,,False,0,0.0,0.0,not_called,,0,0,NONE,0,,,0,not_triaged,0.0,58472.599,,False,0.0,0.0,0.0,0.0
MID101424,apparel,0,legit,price_point_change,0,0.0013956274485234115,,,,False,0,0.0,0.0,not_called,,0,0,NONE,0,,,0,not_triaged,0.0,29171.38833333333,,False,0.0,0.0,0.0,0.0
MID100155,subscription_box,0,legit,none,0,0.002156630594882559,,,,False,0,0.0,0.0,not_called,,0,0,NONE,0,,,0,not_triaged,0.0,198132.56466666667,,False,0.0,0.0,0.0,0.0
MID103724,home_furnishing,0,legit,none,0,0.005456541688835631,,,,False,0,0.0,0.0,not_called,,0,0,NONE,0,,,0,not_triaged,0.0,34524.085666666666,,False,0.0,0.0,0.0,0.0
MID100802,electronics_retail,0,legit,none,0,0.0014819775877791515,,,,False,0,0.0,0.0,not_called,,0,0,NONE,0,,,0,not_triaged,0.0,66304.54933333333,,False,0.0,0.0,0.0,0.0
MID101271,travel_agency,0,legit,none,0,0.0007687673457275054,,,,False,0,0.0,0.0,not_called,,0,0,NONE,0,,,0,not_triaged,0.0,859968.8743333333,,False,0.0,0.0,0.0,0.0
MID100094,home_furnishing,1,pivot_prohibited,none,1,0.996877757365389,sports_betting,0.99,homepage,False,0,0.0,0.0,no_answer,,2,2,RESTRICT,4,telemetry;storefront,telemetry,2,confidence_threshold_met,2.2,33268.12333333333,telemetry_drift;volume_shape_change,True,900.0,0.0,0.0,900.0
MID100728,skill_gaming,0,legit,none,0,0.0029819869575428786,,,,False,0,0.0,0.0,not_called,,0,0,NONE,0,,,0,not_triaged,0.0,116216.319,,False,0.0,0.0,0.0,0.0
MID103419,electronics_retail,0,legit,none,0,0.014659090620246038,,,,False,0,0.0,0.0,not_called,,0,0,NONE,0,,,0,not_triaged,0.0,167176.42633333334,,False,0.0,0.0,0.0,0.0
MID100130,apparel,1,pivot_prohibited,none,1,0.9996579256858913,sports_betting,0.99,homepage,False,0,0.0,0.0,no_answer,,2,2,RESTRICT,4,telemetry;storefront,telemetry,2,confidence_threshold_met,2.2,56220.22433333333,telemetry_drift;external_signal,True,900.0,0.0,0.0,900.0
MID101837,electronics_retail,0,legit,viral_spike,0,0.005421798135116081,electronics_retail,0.99,homepage,False,0,0.0,0.0,not_called,,0,0,NONE,0,,,2,evidence_exhausted,2.2,905256.7176666668,external_signal,True,0.0,0.0,0.0,0.0
MID100009,subscription_box,1,funnel_ring,none,0,0.01282471092922053,crypto_exchange,0.9698,checkout,False,6,0.9424,0.808,answered,True,3,3,RESTRICT,4,storefront;infrastructure,infrastructure,4,confidence_threshold_met,4.4,179072.50066666666,network_cluster,True,900.0,0.0,0.0,900.0
MID100259,apparel,0,legit,shared_platform,0,0.004106070465208364,,,,False,0,0.0,0.0,not_called,,0,0,NONE,0,,,0,not_triaged,0.0,107791.533,,True,0.0,0.0,0.0,0.0
MID102426,digital_services,0,legit,price_point_change,0,0.0022699847574871425,,,,False,0,0.0,0.0,not_called,,0,0,NONE,0,,,0,not_triaged,0.0,12974.780333333332,,False,0.0,0.0,0.0,0.0
MID102239,home_furnishing,0,legit,none,0,0.0010110347420186827,,,,False,0,0.0,0.0,not_called,,0,0,NONE,0,,,0,not_triaged,0.0,137522.767,,False,0.0,0.0,0.0,0.0
MID102511,skill_gaming,0,legit,none,0,0.00510240231711717,,,,False,0,0.0,0.0,not_called,,0,0,NONE,0,,,0,not_triaged,0.0,183056.34566666663,,False,0.0,0.0,0.0,0.0
MID103980,home_furnishing,0,legit,viral_spike,0,0.00038133767655976187,,,,False,0,0.0,0.0,not_called,,0,0,NONE,0,,,0,not_triaged,0.0,304180.3366666667,,True,0.0,0.0,0.0,0.0
MID102475,home_furnishing,0,legit,viral_spike,0,0.002799299209988087,,,,False,11,0.4176,0.182,not_called,,0,0,NONE,0,,,0,not_triaged,0.0,50233.41466666666,,False,0.0,0.0,0.0,0.0
MID101523,subscription_box,0,legit,none,0,0.0010336438351539938,,,,False,0,0.0,0.0,not_called,,0,0,NONE,0,,,0,not_triaged,0.0,56061.58299999999,,True,0.0,0.0,0.0,0.0
MID103450,electronics_retail,0,legit,none,0,0.0035244752337713313,,,,False,0,0.0,0.0,not_called,,0,0,NONE,0,,,0,not_triaged,0.0,121453.28,,False,0.0,0.0,0.0,0.0
MID100933,digital_services,0,legit,none,0,0.001091838655707057,,,,False,0,0.0,0.0,not_called,,0,0,NONE,0,,,0,not_triaged,0.0,23808.22666666667,,False,0.0,0.0,0.0,0.0
MID100890,electronics_retail,0,legit,viral_spike,0,0.013265089873398967,,,,False,0,0.0,0.0,not_called,,0,0,NONE,0,,,0,not_triaged,0.0,92843.86299999998,,True,0.0,0.0,0.0,0.0
MID100561,pharmacy,0,legit,none,0,0.0008761964470638057,,,,False,0,0.0,0.0,not_called,,0,0,NONE,0,,,0,not_triaged,0.0,39103.32066666666,,True,0.0,0.0,0.0,0.0
MID101777,home_furnishing,0,legit,none,0,0.007901456863951765,,,,False,0,0.0,0.0,not_called,,0,0,NONE,0,,,0,not_triaged,0.0,53343.58700000001,,False,0.0,0.0,0.0,0.0
MID102125,apparel,0,legit,none,0,0.001992755774810261,,,,False,0,0.0,0.0,not_called,,0,0,NONE,0,,,0,not_triaged,0.0,44950.618,,False,0.0,0.0,0.0,0.0
MID100330,apparel,0,legit,festival_season,0,0.03605562869366425,,,,False,9,0.4795,0.366,not_called,,1,1,REVIEW,0,,,0,not_triaged,0.0,57755.674,,False,0.0,0.0,0.0,0.0
MID103233,electronics_retail,0,legit,festival_season,0,0.007633502144462383,,,,False,11,0.4584,0.318,not_called,,1,1,REVIEW,0,,,0,not_triaged,0.0,138286.11033333332,,True,0.0,0.0,0.0,0.0
MID102551,electronics_retail,0,legit,festival_season,0,0.005354188936634409,,,,False,0,0.0,0.0,not_called,,0,0,NONE,0,,,0,not_triaged,0.0,535681.9789999999,,False,0.0,0.0,0.0,0.0
MID102619,pharmacy,0,legit,none,0,0.010011218770058101,,,,False,0,0.0,0.0,not_called,,0,0,NONE,0,,,0,not_triaged,0.0,157764.85966666666,,False,0.0,0.0,0.0,0.0
MID100493,apparel,0,legit,shared_platform,0,0.0006008134316632604,,,,False,0,0.0,0.0,not_called,,0,0,NONE,0,,,0,not_triaged,0.0,140096.526,,True,0.0,0.0,0.0,0.0
MID100036,digital_services,1,funnel_ring,none,0,0.8733167297579028,crypto_exchange,0.99,checkout,False,6,0.8566,0.522,no_answer,,3,3,RESTRICT,4,telemetry;storefront;infrastructure,telemetry,4,confidence_threshold_met,4.4,172312.00100000002,telemetry_drift;network_cluster,True,900.0,0.0,0.0,900.0
MID101300,home_furnishing,0,legit,none,0,0.0022353882713605053,,,,False,0,0.0,0.0,not_called,,0,0,NONE,0,,,0,not_triaged,0.0,38171.20133333334,,False,0.0,0.0,0.0,0.0
MID102765,skill_gaming,0,legit,none,0,0.014283767878284415,,,,False,0,0.0,0.0,not_called,,0,0,NONE,0,,,0,not_triaged,0.0,77069.30066666668,,True,0.0,0.0,0.0,0.0
MID103953,home_furnishing,0,legit,none,0,0.001567900486345424,,,,False,0,0.0,0.0,not_called,,0,0,NONE,0,,,0,not_triaged,0.0,40547.38866666667,,True,0.0,0.0,0.0,0.0
MID100226,apparel,0,legit,viral_spike,0,0.005640227068773769,,,,False,0,0.0,0.0,not_called,,0,0,NONE,0,,,0,not_triaged,0.0,66734.33266666667,,False,0.0,0.0,0.0,0.0
MID101556,subscription_box,0,legit,none,0,0.002064366004421932,,,,False,0,0.0,0.0,not_called,,0,0,NONE,0,,,0,not_triaged,0.0,119040.74066666666,,False,0.0,0.0,0.0,0.0
MID102066,home_furnishing,0,legit,none,0,0.0013618297703365692,,,,False,0,0.0,0.0,not_called,,0,0,NONE,0,,,0,not_triaged,0.0,561457.9686666668,,False,0.0,0.0,0.0,0.0
MID102976,digital_services,0,legit,none,0,0.001273064977687368,,,,False,0,0.0,0.0,not_called,,0,0,NONE,0,,,0,not_triaged,0.0,41183.7,,True,0.0,0.0,0.0,0.0
MID101819,subscription_box,0,legit,none,0,0.0016817456489877846,,,,False,0,0.0,0.0,not_called,,0,0,NONE,0,,,0,not_triaged,0.0,131615.971,,True,0.0,0.0,0.0,0.0
MID103989,travel_agency,0,legit,festival_season,0,0.0025165540782683712,,,,False,0,0.0,0.0,not_called,,0,0,NONE,0,,,0,not_triaged,0.0,2390238.22,,False,0.0,0.0,0.0,0.0
MID100275,skill_gaming,0,legit,none,0,0.004342293944562758,,,,False,0,0.0,0.0,not_called,,0,0,NONE,0,,,0,not_triaged,0.0,116566.59633333332,,False,0.0,0.0,0.0,0.0
MID101134,electronics_retail,0,legit,viral_spike,0,0.005401683962179002,,,,False,0,0.0,0.0,not_called,,0,0,NONE,0,,,0,not_triaged,0.0,208003.5673333333,,False,0.0,0.0,0.0,0.0
MID100080,electronics_retail,1,pivot_prohibited,none,1,0.9971638299341569,crypto_exchange,0.062,homepage,False,0,0.0,0.0,not_called,,2,2,RESTRICT,2,telemetry,,2,confidence_threshold_met,2.2,157537.2826666667,telemetry_drift,False,900.0,0.0,0.0,900.0
MID103404,apparel,0,legit,none,0,0.0012296910286580033,,,,False,0,0.0,0.0,not_called,,0,0,NONE,0,,,0,not_triaged,0.0,47388.26533333333,,False,0.0,0.0,0.0,0.0
MID102316,home_furnishing,0,legit,none,0,0.0010071021769269774,,,,False,0,0.0,0.0,not_called,,0,0,NONE,0,,,0,not_triaged,0.0,31542.289666666667,,False,0.0,0.0,0.0,0.0
MID100692,apparel,0,legit,viral_spike,0,0.011282262537331207,,,,False,0,0.0,0.0,not_called,,0,0,NONE,0,,,0,not_triaged,0.0,49800.19066666667,,False,0.0,0.0,0.0,0.0
MID102734,subscription_box,0,legit,none,0,0.0012070669793374713,,,,False,0,0.0,0.0,not_called,,0,0,NONE,0,,,0,not_triaged,0.0,70193.808,,False,0.0,0.0,0.0,0.0
MID101558,home_furnishing,0,legit,festival_season,0,0.005422385481425505,,,,False,0,0.0,0.0,not_called,,0,0,NONE,0,,,0,not_triaged,0.0,31045.549666666662,,False,0.0,0.0,0.0,0.0
MID103495,apparel,0,legit,none,0,0.001128169822665334,,,,False,0,0.0,0.0,not_called,,0,0,NONE,0,,,0,not_triaged,0.0,22833.154,,False,0.0,0.0,0.0,0.0
MID102209,digital_services,0,legit,shared_platform,0,0.0024478479463561006,,,,False,0,0.0,0.0,not_called,,0,0,NONE,0,,,0,not_triaged,0.0,170180.14533333335,,False,0.0,0.0,0.0,0.0
MID101857,pharmacy,0,legit,shared_platform,0,0.0011808080847021667,,,,False,0,0.0,0.0,not_called,,0,0,NONE,0,,,0,not_triaged,0.0,104997.19333333331,,False,0.0,0.0,0.0,0.0
MID102883,home_furnishing,0,legit,none,0,0.0372094627446226,,,,False,0,0.0,0.0,not_called,,0,0,NONE,0,,,0,not_triaged,0.0,22886.021,,False,0.0,0.0,0.0,0.0
MID100382,home_furnishing,0,legit,none,0,0.0028930768405297977,,,,False,0,0.0,0.0,not_called,,0,0,NONE,0,,,0,not_triaged,0.0,109019.29866666668,,True,0.0,0.0,0.0,0.0
MID100682,digital_services,0,legit,none,0,0.00427922700840189,,,,False,0,0.0,0.0,not_called,,0,0,NONE,0,,,0,not_triaged,0.0,22990.006666666664,,True,0.0,0.0,0.0,0.0
MID103767,pharmacy,0,legit,none,0,0.008033744559776942,,,,False,0,0.0,0.0,not_called,,0,0,NONE,0,,,0,not_triaged,0.0,146783.50100000002,,False,0.0,0.0,0.0,0.0
MID103997,subscription_box,0,legit,none,0,0.00272561066340023,,,,False,0,0.0,0.0,not_called,,0,0,NONE,0,,,0,not_triaged,0.0,92657.46333333336,,False,0.0,0.0,0.0,0.0
MID100743,apparel,0,legit,none,0,0.01302001230302701,,,,False,0,0.0,0.0,not_called,,0,0,NONE,0,,,0,not_triaged,0.0,119945.204,,True,0.0,0.0,0.0,0.0
MID101467,home_furnishing,0,legit,none,0,0.008384745176498986,,,,False,0,0.0,0.0,not_called,,0,0,NONE,0,,,0,not_triaged,0.0,141318.56933333335,,False,0.0,0.0,0.0,0.0
MID101957,pharmacy,0,legit,none,0,0.0010227989839394032,,,,False,0,0.0,0.0,not_called,,0,0,NONE,0,,,0,not_triaged,0.0,28593.395333333337,,False,0.0,0.0,0.0,0.0
MID101436,skill_gaming,0,legit,none,0,0.001668847439507984,,,,False,0,0.0,0.0,not_called,,0,0,NONE,0,,,0,not_triaged,0.0,132223.201,,True,0.0,0.0,0.0,0.0
MID101427,apparel,0,legit,none,0,0.002171499310209659,,,,False,0,0.0,0.0,not_called,,0,0,NONE,0,,,0,not_triaged,0.0,74340.135,,False,0.0,0.0,0.0,0.0
MID101277,electronics_retail,0,legit,none,0,0.0032174234458762904,,,,False,0,0.0,0.0,not_called,,0,0,NONE,0,,,0,not_triaged,0.0,109572.43466666668,,False,0.0,0.0,0.0,0.0
MID100480,electronics_retail,0,legit,none,0,0.0011952850341345733,electronics_retail,0.9404,homepage,False,0,0.0,0.0,not_called,,0,0,NONE,0,,,2,evidence_exhausted,2.2,483161.932,high_volume_rotation,False,0.0,0.0,0.0,0.0
MID103683,electronics_retail,0,legit,none,0,0.0012170380369729342,,,,False,0,0.0,0.0,not_called,,0,0,NONE,0,,,0,not_triaged,0.0,215501.44966666668,,True,0.0,0.0,0.0,0.0
MID100605,home_furnishing,0,legit,none,0,0.0025849272891599645,,,,False,0,0.0,0.0,not_called,,0,0,NONE,0,,,0,not_triaged,0.0,92814.55733333336,,False,0.0,0.0,0.0,0.0
MID100016,electronics_retail,1,funnel_ring,none,0,0.9832449361485185,crypto_exchange,0.99,checkout,False,6,0.8896,0.632,answered,False,4,4,RESTRICT,4,telemetry;storefront;infrastructure;statement,the merchant's own statement,4,confidence_threshold_met,4.4,354951.7313333333,telemetry_drift;network_cluster,False,900.0,0.0,0.0,900.0
MID100380,digital_services,0,legit,none,0,0.0025486009175308406,,,,False,0,0.0,0.0,not_called,,0,0,NONE,0,,,0,not_triaged,0.0,172617.09033333333,,False,0.0,0.0,0.0,0.0
MID101213,travel_agency,0,legit,none,0,0.006298269475848866,travel_agency,0.99,homepage,False,0,0.0,0.0,not_called,,0,0,NONE,0,,,2,evidence_exhausted,2.2,96042.101,external_signal,False,0.0,0.0,0.0,0.0
MID101964,digital_services,0,legit,price_point_change,0,0.0004918104426772766,,,,False,0,0.0,0.0,not_called,,0,0,NONE,0,,,0,not_triaged,0.0,15259.025,,False,0.0,0.0,0.0,0.0
MID102158,apparel,0,legit,none,0,0.0063809374577113815,apparel,0.9807,homepage,False,0,0.0,0.0,not_called,,0,0,NONE,0,,,2,evidence_exhausted,2.2,40063.365000000005,high_volume_rotation,False,0.0,0.0,0.0,0.0
MID102932,electronics_retail,0,legit,none,0,0.00223956742581588,electronics_retail,0.99,homepage,False,0,0.0,0.0,not_called,,0,0,NONE,0,,,2,evidence_exhausted,2.2,551666.6346666666,high_volume_rotation,False,0.0,0.0,0.0,0.0
MID103881,skill_gaming,0,legit,none,0,0.0007650888185723975,,,,False,0,0.0,0.0,not_called,,0,0,NONE,0,,,0,not_triaged,0.0,96379.724,,False,0.0,0.0,0.0,0.0
MID102641,apparel,0,legit,none,0,0.0012826050503611393,,,,False,0,0.0,0.0,not_called,,0,0,NONE,0,,,0,not_triaged,0.0,37566.882666666665,,False,0.0,0.0,0.0,0.0
MID103417,apparel,0,legit,shared_platform,0,0.0011238658026135218,,,,False,0,0.0,0.0,not_called,,0,0,NONE,0,,,0,not_triaged,0.0,53161.147,,False,0.0,0.0,0.0,0.0
MID101405,digital_services,0,legit,none,0,0.0006921189227263731,,,,False,0,0.0,0.0,not_called,,0,0,NONE,0,,,0,not_triaged,0.0,39114.14333333333,,True,0.0,0.0,0.0,0.0
MID100285,home_furnishing,0,legit,viral_spike,0,0.0031912934703284333,,,,False,0,0.0,0.0,not_called,,0,0,NONE,0,,,0,not_triaged,0.0,58941.833,,False,0.0,0.0,0.0,0.0
MID100446,home_furnishing,0,legit,none,0,0.010618335153476027,,,,False,0,0.0,0.0,not_called,,0,0,NONE,0,,,0,not_triaged,0.0,14734.434,,False,0.0,0.0,0.0,0.0
MID101465,home_furnishing,0,legit,none,0,0.0015029746045631149,,,,False,0,0.0,0.0,not_called,,0,0,NONE,0,,,0,not_triaged,0.0,145371.16333333336,,False,0.0,0.0,0.0,0.0
MID101202,home_furnishing,0,legit,none,0,0.0010619433248556139,,,,False,0,0.0,0.0,not_called,,0,0,NONE,0,,,0,not_triaged,0.0,27109.08033333333,,False,0.0,0.0,0.0,0.0
MID101049,apparel,0,legit,none,0,0.0006101906487080865,,,,False,0,0.0,0.0,not_called,,0,0,NONE,0,,,0,not_triaged,0.0,81365.78233333332,,False,0.0,0.0,0.0,0.0
MID103520,travel_agency,0,legit,none,0,0.0008756446772596076,,,,False,0,0.0,0.0,not_called,,0,0,NONE,0,,,0,not_triaged,0.0,164816.50633333335,,False,0.0,0.0,0.0,0.0
MID103364,electronics_retail,0,legit,none,0,0.001421457889565021,,,,False,0,0.0,0.0,not_called,,0,0,NONE,0,,,0,not_triaged,0.0,208682.779,,False,0.0,0.0,0.0,0.0
MID102845,subscription_box,0,legit,none,0,0.001055364380779003,,,,False,0,0.0,0.0,not_called,,0,0,NONE,0,,,0,not_triaged,0.0,97806.872,,False,0.0,0.0,0.0,0.0
MID103762,apparel,0,legit,none,0,0.0007631310944452016,,,,False,0,0.0,0.0,not_called,,0,0,NONE,0,,,0,not_triaged,0.0,69249.343,,True,0.0,0.0,0.0,0.0
MID102917,digital_services,0,legit,shared_platform,0,0.004064020253317496,,,,False,0,0.0,0.0,not_called,,0,0,NONE,0,,,0,not_triaged,0.0,132575.93433333334,,False,0.0,0.0,0.0,0.0
MID101773,pharmacy,0,legit,none,0,0.00249298786621939,,,,False,0,0.0,0.0,not_called,,0,0,NONE,0,,,0,not_triaged,0.0,42965.99199999999,,False,0.0,0.0,0.0,0.0
MID100243,home_furnishing,0,legit,none,0,0.02564529011325334,,,,False,0,0.0,0.0,not_called,,0,0,NONE,0,,,0,not_triaged,0.0,107220.80733333332,,True,0.0,0.0,0.0,0.0
MID100845,apparel,0,legit,none,0,0.028007792056535454,,,,False,0,0.0,0.0,not_called,,0,0,NONE,0,,,0,not_triaged,0.0,69453.983,,False,0.0,0.0,0.0,0.0
MID101973,skill_gaming,0,legit,none,0,0.0019018893661804615,skill_gaming,0.8868,homepage,False,0,0.0,0.0,not_called,,0,0,NONE,0,,,2,evidence_exhausted,2.2,378492.44766666665,high_volume_rotation,True,0.0,0.0,0.0,0.0
MID100190,apparel,0,legit,none,0,0.0037345618566541595,,,,False,0,0.0,0.0,not_called,,0,0,NONE,0,,,0,not_triaged,0.0,20810.929666666663,,False,0.0,0.0,0.0,0.0
MID100381,skill_gaming,0,legit,none,0,0.004190109263124619,,,,False,0,0.0,0.0,not_called,,0,0,NONE,0,,,0,not_triaged,0.0,247920.29066666667,,False,0.0,0.0,0.0,0.0
MID101230,subscription_box,0,legit,shared_platform,0,0.0036448551001830327,,,,False,0,0.0,0.0,not_called,,0,0,NONE,0,,,0,not_triaged,0.0,73516.39366666666,,True,0.0,0.0,0.0,0.0
MID100546,travel_agency,0,legit,none,0,0.0017787213196250686,,,,False,0,0.0,0.0,not_called,,0,0,NONE,0,,,0,not_triaged,0.0,319360.95100000006,,False,0.0,0.0,0.0,0.0
MID103850,skill_gaming,0,legit,none,0,0.0010349202193113928,,,,False,0,0.0,0.0,not_called,,0,0,NONE,0,,,0,not_triaged,0.0,135706.6716666667,,False,0.0,0.0,0.0,0.0
MID103188,home_furnishing,0,legit,viral_spike,0,0.007037797659299083,,,,False,6,0.4291,0.155,not_called,,0,0,NONE,0,,,0,not_triaged,0.0,119650.966,,True,0.0,0.0,0.0,0.0
MID102759,skill_gaming,0,legit,none,0,0.00902539559377989,,,,False,0,0.0,0.0,not_called,,0,0,NONE,0,,,0,not_triaged,0.0,162051.44666666668,,True,0.0,0.0,0.0,0.0
MID102328,electronics_retail,0,legit,viral_spike,0,0.0051383466439661515,,,,False,0,0.0,0.0,not_called,,0,0,NONE,0,,,0,not_triaged,0.0,390566.74500000005,,False,0.0,0.0,0.0,0.0
MID100349,digital_services,0,legit,shared_platform,0,0.0007123934881357912,,,,False,0,0.0,0.0,not_called,,0,0,NONE,0,,,0,not_triaged,0.0,82024.69866666666,,False,0.0,0.0,0.0,0.0
MID100104,home_furnishing,1,pivot_prohibited,none,1,0.9875906094787773,sports_betting,0.961,homepage,False,0,0.0,0.0,no_answer,,2,2,RESTRICT,4,telemetry;storefront,telemetry,2,confidence_threshold_met,2.2,16376.659333333331,telemetry_drift;external_signal,False,900.0,0.0,0.0,900.0
MID101097,electronics_retail,0,legit,none,0,0.0018755763153838383,,,,False,0,0.0,0.0,not_called,,0,0,NONE,0,,,0,not_triaged,0.0,312781.74100000004,,False,0.0,0.0,0.0,0.0
MID103437,apparel,0,legit,none,0,0.001857977579696687,,,,False,0,0.0,0.0,not_called,,0,0,NONE,0,,,0,not_triaged,0.0,177166.241,,False,0.0,0.0,0.0,0.0
MID102671,apparel,0,legit,price_point_change,0,0.1531977072339195,apparel,0.9867,homepage,False,0,0.0,0.0,not_called,,0,0,NONE,0,,,2,evidence_exhausted,2.2,7146.017333333333,high_volume_rotation,False,0.0,0.0,0.0,0.0
MID100730,skill_gaming,0,legit,none,0,0.002892852733893121,,,,False,0,0.0,0.0,not_called,,0,0,NONE,0,,,0,not_triaged,0.0,106388.85433333334,,False,0.0,0.0,0.0,0.0
MID102668,apparel,0,legit,none,0,0.0019572880909772086,,,,False,0,0.0,0.0,not_called,,0,0,NONE,0,,,0,not_triaged,0.0,88377.61066666667,,False,0.0,0.0,0.0,0.0
MID102586,pharmacy,0,legit,none,0,0.0003179535167026167,,,,False,0,0.0,0.0,not_called,,0,0,NONE,0,,,0,not_triaged,0.0,12710.919666666668,,False,0.0,0.0,0.0,0.0
MID101862,apparel,0,legit,none,0,0.001745584019379559,,,,False,0,0.0,0.0,not_called,,0,0,NONE,0,,,0,not_triaged,0.0,86066.18566666667,,False,0.0,0.0,0.0,0.0
MID101992,electronics_retail,0,legit,viral_spike,0,0.003747487508508627,electronics_retail,0.99,homepage,False,0,0.0,0.0,not_called,,0,0,NONE,0,,,2,evidence_exhausted,2.2,440542.7723333333,high_volume_rotation,False,0.0,0.0,0.0,0.0
MID100168,electronics_retail,0,legit,festival_season,0,0.0011897346563373961,electronics_retail,0.974,homepage,False,0,0.0,0.0,not_called,,0,0,NONE,0,,,2,evidence_exhausted,2.2,260223.2066666667,volume_shape_change,False,0.0,0.0,0.0,0.0
MID103949,apparel,0,legit,none,0,0.0010711315531120066,,,,False,0,0.0,0.0,not_called,,0,0,NONE,0,,,0,not_triaged,0.0,52191.904,,False,0.0,0.0,0.0,0.0
MID101141,travel_agency,0,legit,festival_season,0,0.003807772085399174,,,,False,0,0.0,0.0,not_called,,0,0,NONE,0,,,0,not_triaged,0.0,178876.24166666667,,True,0.0,0.0,0.0,0.0
MID100299,home_furnishing,0,legit,none,0,0.0013475866506275803,,,,False,0,0.0,0.0,not_called,,0,0,NONE,0,,,0,not_triaged,0.0,43491.711,,True,0.0,0.0,0.0,0.0
MID101713,home_furnishing,0,legit,none,0,0.002015636719949026,,,,False,0,0.0,0.0,not_called,,0,0,NONE,0,,,0,not_triaged,0.0,85070.13966666667,,False,0.0,0.0,0.0,0.0
MID103062,skill_gaming,0,legit,none,0,0.001291914349604974,,,,False,0,0.0,0.0,not_called,,0,0,NONE,0,,,0,not_triaged,0.0,105641.894,,True,0.0,0.0,0.0,0.0
MID100161,electronics_retail,0,legit,none,0,0.002912208295850336,,,,False,0,0.0,0.0,not_called,,0,0,NONE,0,,,0,not_triaged,0.0,111767.459,,False,0.0,0.0,0.0,0.0
MID101228,travel_agency,0,legit,none,0,0.0007433011338535431,,,,False,0,0.0,0.0,not_called,,0,0,NONE,0,,,0,not_triaged,0.0,177377.66733333335,,False,0.0,0.0,0.0,0.0
MID100748,electronics_retail,0,legit,viral_spike,0,0.015941328448631505,,,,False,0,0.0,0.0,not_called,,0,0,NONE,0,,,0,not_triaged,0.0,105231.35833333334,,False,0.0,0.0,0.0,0.0
MID102555,skill_gaming,0,legit,none,0,0.001356067455125378,,,,False,0,0.0,0.0,not_called,,0,0,NONE,0,,,0,not_triaged,0.0,271774.14633333334,,False,0.0,0.0,0.0,0.0
MID101989,digital_services,0,legit,none,0,0.003153481202384411,,,,False,0,0.0,0.0,not_called,,0,0,NONE,0,,,0,not_triaged,0.0,60144.971,,False,0.0,0.0,0.0,0.0
MID103486,travel_agency,0,legit,none,0,0.0012855409897020603,,,,False,0,0.0,0.0,not_called,,0,0,NONE,0,,,0,not_triaged,0.0,162303.27700000003,,False,0.0,0.0,0.0,0.0
MID103615,home_furnishing,0,legit,none,0,0.0020200843378798575,,,,False,0,0.0,0.0,not_called,,0,0,NONE,0,,,0,not_triaged,0.0,33746.68466666667,,False,0.0,0.0,0.0,0.0
MID101814,skill_gaming,0,legit,none,0,0.011882685723205505,,,,False,0,0.0,0.0,not_called,,0,0,NONE,0,,,0,not_triaged,0.0,321211.7056666667,,False,0.0,0.0,0.0,0.0
MID100354,apparel,0,legit,price_point_change,0,0.0003970159111099236,,,,False,0,0.0,0.0,not_called,,0,0,NONE,0,,,0,not_triaged,0.0,24911.45,,True,0.0,0.0,0.0,0.0
MID101923,digital_services,0,legit,shared_platform,0,0.03933476133774842,,,,False,0,0.0,0.0,not_called,,0,0,NONE,0,,,0,not_triaged,0.0,55577.08833333333,,False,0.0,0.0,0.0,0.0
MID103816,apparel,0,legit,none,0,0.0014549608834624832,,,,False,0,0.0,0.0,not_called,,0,0,NONE,0,,,0,not_triaged,0.0,142414.60399999996,,False,0.0,0.0,0.0,0.0
MID100418,travel_agency,0,legit,festival_season,0,0.018183196206626104,,,,False,0,0.0,0.0,not_called,,0,0,NONE,0,,,0,not_triaged,0.0,124074.238,,True,0.0,0.0,0.0,0.0
